pal_index,pal_name,pal_description,is_boss,is_tower_boss,element_1,element_2,item_drop_1,item_drop_2,partner_skill_title,partner_skill_description,work_suitability,stats_hp,stats_melee_attack,stats_shot_attack,stats_defense,stats_support,stats_stamina,stats_walk_speed,stats_run_speed,stats_ride_sprint_speed,stats_food_amount,stats_rarity,stats_price,male_probability,combi_rank,active_skills
-1,Empress of the Abyss Lyleen Noct,Missing...,True,False,Dark,,"{'drop_rate': 100, 'min_drop': 5, 'max_drop': 7, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 3, 'max_drop': 3, 'item_name': 'Herbs'}","When activated, the queen's soothing graces greatly restore the player's HP.","When activated, the queen's soothing graces greatly restore the player's HP.","Handcraft(Lv.3), Collection(Lv.2), Product Medicine(Lv.3)",110,100,110,115,100,100,100,450,550,6,10,7610,30,210,Dark Ball (Lv.1 | Pwr.40 | CD.4s) | Icicle Cutter (Lv.7 | Pwr.55 | CD.10s) | Shadow Burst (Lv.15 | Pwr.55 | CD.10s) | Cryst Breath (Lv.22 | Pwr.90 | CD.22s) | Nightmare Ball (Lv.30 | Pwr.100 | CD.30s) | Blizzard Spike (Lv.40 | Pwr.130 | CD.45s) | Dark Laser (Lv.50 | Pwr.150 | CD.55s)
-1,Thorny Rose Bristla,Missing...,True,False,Grass,,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 4, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'WheatSeeds'}","While in team, increases attack power of Grass Pals.","While in team, increases attack power of Grass Pals.","Seeding(Lv.1), Handcraft(Lv.1), Collection(Lv.1), Product Medicine(Lv.2), Transport(Lv.1)",80,80,80,80,100,100,100,400,550,5,1,1140,50,1320,Wind Cutter (Lv.1 | Pwr.30 | CD.2s) | Seed Machine Gun (Lv.7 | Pwr.50 | CD.9s) | Ice Missile (Lv.15 | Pwr.30 | CD.3s) | Grass Tornado (Lv.22 | Pwr.80 | CD.18s) | Iceberg (Lv.30 | Pwr.70 | CD.15s) | Spine Vine (Lv.40 | Pwr.95 | CD.25s) | Solar Blast (Lv.50 | Pwr.150 | CD.55s)
-1,Dusken Aristocrat Nox,Missing...,True,False,Dark,,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 3, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'Leather'}","When fighting together, applies Dark damage to the player's attacks.","When fighting together, applies Dark damage to the player's attacks.",Collection(Lv.1),75,70,85,70,140,100,60,300,500,2,6,1480,50,1180,Air Cannon (Lv.1 | Pwr.25 | CD.2s) | Dark Ball (Lv.7 | Pwr.40 | CD.4s) | Shadow Burst (Lv.15 | Pwr.55 | CD.10s) | Power Bomb (Lv.22 | Pwr.70 | CD.15s) | Spirit Flame (Lv.30 | Pwr.75 | CD.16s) | Nightmare Ball (Lv.40 | Pwr.100 | CD.30s) | Dark Laser (Lv.50 | Pwr.150 | CD.55s)
-1,Self-proclaimed Genius Leezpunk,Missing...,True,False,Dark,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'TreasureBoxKey01'}","When activated, utilizes its sixth sense to detect nearby dungeons.","When activated, utilizes its sixth sense to detect nearby dungeons.","Handcraft(Lv.1), Collection(Lv.1), Transport(Lv.1)",80,90,80,50,100,100,140,600,800,3,2,1720,50,1120,Poison Blast (Lv.1 | Pwr.30 | CD.2s) | Dark Ball (Lv.7 | Pwr.40 | CD.4s) | Shadow Burst (Lv.15 | Pwr.55 | CD.10s) | Spirit Flame (Lv.22 | Pwr.75 | CD.16s) | Nightmare Ball (Lv.30 | Pwr.100 | CD.30s) | Ignis Breath (Lv.40 | Pwr.70 | CD.15s) | Dark Laser (Lv.50 | Pwr.150 | CD.55s)
-1,Crimson Goliath Blazehowl,Missing...,True,False,Fire,,"{'drop_rate': 100, 'min_drop': 4, 'max_drop': 6, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 3, 'max_drop': 5, 'item_name': 'FireOrgan'}","Can be ridden. While fighting together, Grass Pals drop more items when defeated.","Can be ridden. While fighting together, Grass Pals drop more items when defeated.","Emit Flame(Lv.3), Deforest(Lv.2)",105,100,110,80,100,100,180,750,1000,7,7,4040,50,710,Ignis Blast (Lv.1 | Pwr.30 | CD.2s) | Power Shot (Lv.7 | Pwr.35 | CD.4s) | Flare Arrow (Lv.15 | Pwr.55 | CD.10s) | Ignis Breath (Lv.22 | Pwr.70 | CD.15s) | Ignis Rage (Lv.30 | Pwr.120 | CD.40s) | Fire Ball (Lv.40 | Pwr.150 | CD.55s) | Pal Blast (Lv.50 | Pwr.150 | CD.55s)
-1,Inferno Goliath Blazehowl Noct,Missing...,True,False,Fire,Dark,"{'drop_rate': 100, 'min_drop': 4, 'max_drop': 6, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 2, 'max_drop': 4, 'item_name': 'FireOrgan'}","Can be ridden. While fighting together, Neutral Pals drop more items when defeated.","Can be ridden. While fighting together, Neutral Pals drop more items when defeated.","Emit Flame(Lv.3), Deforest(Lv.2)",105,100,115,80,100,100,90,750,1000,7,8,4360,50,670,Shadow Burst (Lv.1 | Pwr.55 | CD.10s) | Flare Arrow (Lv.7 | Pwr.55 | CD.10s) | Ignis Breath (Lv.15 | Pwr.70 | CD.15s) | Spirit Flame (Lv.22 | Pwr.75 | CD.16s) | Ignis Rage (Lv.30 | Pwr.120 | CD.40s) | Fire Ball (Lv.40 | Pwr.150 | CD.55s) | Dark Laser (Lv.50 | Pwr.150 | CD.55s)
-1,Dexterous Primate Tanzee,Missing...,True,False,Grass,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'Mushroom'}","When activated, Tanzee will mercilessly fire an assault rifle at nearby enemies.","When activated, Tanzee will mercilessly fire an assault rifle at nearby enemies.","Seeding(Lv.1), Handcraft(Lv.1), Collection(Lv.1), Deforest(Lv.1), Transport(Lv.1)",80,100,70,70,100,100,48,300,400,2,1,1280,50,1250,Wind Cutter (Lv.1 | Pwr.30 | CD.2s) | Sand Blast (Lv.7 | Pwr.40 | CD.4s) | Seed Machine Gun (Lv.15 | Pwr.50 | CD.9s) | Seed Mine (Lv.22 | Pwr.65 | CD.13s) | Stone Cannon (Lv.30 | Pwr.70 | CD.15s) | Grass Tornado (Lv.40 | Pwr.80 | CD.18s) | Solar Blast (Lv.50 | Pwr.150 | CD.55s)
-1,Curious Floof Swee,Missing...,True,False,Ice,,"{'drop_rate': 100, 'min_drop': 5, 'max_drop': 7, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'Wool'}","While in team, Sweepa's stats will be increased.","While in team, Sweepa's stats will be increased.","Collection(Lv.1), Cool(Lv.1)",60,100,60,60,100,100,100,250,400,2,1,1110,50,1300,Air Cannon (Lv.1 | Pwr.25 | CD.2s) | Ice Missile (Lv.7 | Pwr.30 | CD.3s) | Icicle Cutter (Lv.15 | Pwr.55 | CD.10s) | Power Bomb (Lv.22 | Pwr.70 | CD.15s) | Iceberg (Lv.30 | Pwr.70 | CD.15s) | Cryst Breath (Lv.40 | Pwr.90 | CD.22s) | Blizzard Spike (Lv.50 | Pwr.130 | CD.45s)
-1,Majesty of Fuzz Sweepa,Missing...,True,False,Ice,,"{'drop_rate': 100, 'min_drop': 6, 'max_drop': 8, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 3, 'max_drop': 5, 'item_name': 'Wool'}","Can be ridden. While fighting together, stats will increase the more Swee are in your team.","Can be ridden. While fighting together, stats will increase the more Swee are in your team.","Collection(Lv.2), Cool(Lv.2)",100,100,90,90,100,100,120,300,600,3,6,6000,50,410,Power Shot (Lv.1 | Pwr.35 | CD.4s) | Ice Missile (Lv.7 | Pwr.30 | CD.3s) | Icicle Cutter (Lv.15 | Pwr.55 | CD.10s) | Iceberg (Lv.22 | Pwr.70 | CD.15s) | Cryst Breath (Lv.30 | Pwr.90 | CD.22s) | Pal Blast (Lv.40 | Pwr.150 | CD.55s) | Blizzard Spike (Lv.50 | Pwr.130 | CD.45s)
-1,Extraterrestrial Lunaris,Missing...,True,False,Neutral,,"{'drop_rate': 100, 'min_drop': 6, 'max_drop': 8, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 2, 'max_drop': 3, 'item_name': 'Pal_crystal_S'}","While in team, Lunaris manipulates gravity, increasing the player's max carrying capacity.","While in team, Lunaris manipulates gravity, increasing the player's max carrying capacity.","Handcraft(Lv.3), Collection(Lv.1), Transport(Lv.1)",90,80,100,90,100,100,130,500,650,2,6,1760,50,1110,Air Cannon (Lv.1 | Pwr.25 | CD.2s) | Power Shot (Lv.7 | Pwr.35 | CD.4s) | Icicle Cutter (Lv.15 | Pwr.55 | CD.10s) | Plasma Tornado (Lv.22 | Pwr.65 | CD.13s) | Power Bomb (Lv.30 | Pwr.70 | CD.15s) | Blizzard Spike (Lv.40 | Pwr.130 | CD.45s) | Pal Blast (Lv.50 | Pwr.150 | CD.55s)
-1,Marshmallow Body Grintale,Missing...,True,False,Neutral,,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 4, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 3, 'item_name': 'PalOil'}",Can be ridden. Enhances Neutral attacks while mounted.,Can be ridden. Enhances Neutral attacks while mounted.,Collection(Lv.2),110,100,80,80,100,100,64,600,900,4,6,5510,50,510,Sand Blast (Lv.1 | Pwr.40 | CD.4s) | Power Shot (Lv.7 | Pwr.35 | CD.4s) | Cat Press (Lv.15 | Pwr.60 | CD.9s) | Stone Blast (Lv.22 | Pwr.55 | CD.10s) | Stone Cannon (Lv.30 | Pwr.70 | CD.15s) | Power Bomb (Lv.40 | Pwr.70 | CD.15s) | Pal Blast (Lv.50 | Pwr.150 | CD.55s)
-1,Sea Thug Gobfin,Missing...,True,False,Water,,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 4, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'PalFluid'}","When activated, attacks targeted enemy with a powerful Aqua Gun.
While in team, increases player's attack power.","When activated, attacks targeted enemy with a powerful Aqua Gun.
While in team, increases player's attack power.","Watering(Lv.2), Handcraft(Lv.1), Transport(Lv.1)",90,90,90,75,100,100,80,400,500,3,2,1840,50,1090,Hydro Jet (Lv.1 | Pwr.30 | CD.2s) | Power Shot (Lv.7 | Pwr.35 | CD.4s) | Aqua Gun (Lv.15 | Pwr.40 | CD.4s) | Bubble Blast (Lv.22 | Pwr.65 | CD.13s) | Icicle Cutter (Lv.30 | Pwr.55 | CD.10s) | Aqua Burst (Lv.40 | Pwr.100 | CD.30s) | Hydro Laser (Lv.50 | Pwr.150 | CD.55s)
-1,Self-proclaimed Fashionista Leezpunk Ignis,Missing...,True,False,Fire,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'FireOrgan'}","When activated, utilizes its sixth sense to detect nearby dungeons.","When activated, utilizes its sixth sense to detect nearby dungeons.","Emit Flame(Lv.1), Handcraft(Lv.1), Collection(Lv.1), Transport(Lv.1)",80,90,80,50,100,100,140,400,550,3,3,1640,50,1140,Ignis Blast (Lv.1 | Pwr.30 | CD.2s) | Poison Blast (Lv.7 | Pwr.30 | CD.2s) | Spirit Fire (Lv.15 | Pwr.45 | CD.7s) | Ignis Breath (Lv.22 | Pwr.70 | CD.15s) | Flare Storm (Lv.30 | Pwr.80 | CD.18s) | Ignis Rage (Lv.40 | Pwr.120 | CD.40s) | Fire Ball (Lv.50 | Pwr.150 | CD.55s)
-1,Volcano Thug Gobfin Ignis,Missing...,True,False,Fire,,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 4, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'FireOrgan'}","When activated, attacks targeted enemy with a powerful Spirit Fire.
While in team, increases player's attack power.","When activated, attacks targeted enemy with a powerful Spirit Fire.
While in team, increases player's attack power.","Emit Flame(Lv.2), Handcraft(Lv.1), Transport(Lv.1)",90,90,90,75,100,100,80,400,500,3,3,1800,50,1100,Ignis Blast (Lv.1 | Pwr.30 | CD.2s) | Power Shot (Lv.7 | Pwr.35 | CD.4s) | Spirit Fire (Lv.15 | Pwr.45 | CD.7s) | Flare Arrow (Lv.22 | Pwr.55 | CD.10s) | Lightning Streak (Lv.30 | Pwr.75 | CD.16s) | Fire Ball (Lv.40 | Pwr.150 | CD.55s) | Ignis Rage (Lv.50 | Pwr.120 | CD.40s)
-1,Wings of White Quivern,Missing...,True,False,Dragon,,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 4, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 3, 'max_drop': 3, 'item_name': 'PalOil'}",Can be ridden as an flying mount. Enhances Dragon attacks while mounted.,Can be ridden as an flying mount. Enhances Dragon attacks while mounted.,"Handcraft(Lv.1), Collection(Lv.2), Mining(Lv.2), Transport(Lv.3)",105,100,100,100,100,220,240,800,1050,4,7,6830,50,350,Dragon Cannon (Lv.1 | Pwr.30 | CD.2s) | Spirit Fire (Lv.7 | Pwr.45 | CD.7s) | Acid Rain (Lv.15 | Pwr.80 | CD.18s) | Draconic Breath (Lv.22 | Pwr.70 | CD.15s) | Grass Tornado (Lv.30 | Pwr.80 | CD.18s) | Aqua Burst (Lv.40 | Pwr.100 | CD.30s) | Dragon Meteor (Lv.50 | Pwr.150 | CD.55s)
-1,en_Text en_text,Missing...,True,False,Neutral,,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 3, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'Bone'}",This Pal is under investigation.,This Pal is under investigation.,"Handcraft(Lv.3), Collection(Lv.2), Deforest(Lv.2), Product Medicine(Lv.1), Transport(Lv.2)",100,100,100,100,100,100,-1,-1,-1,4,0,4440,50,0,
-1,Darling Furball Cremis,Missing...,True,False,Neutral,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'Wool'}","While in team, increases attack power of Neutral Pals. Sometimes drops Wool when assigned to Ranch.","While in team, increases attack power of Neutral Pals. Sometimes drops Wool when assigned to Ranch.","Collection(Lv.1), Monster Farm(Lv.1)",70,100,70,75,100,100,40,300,450,2,1,1420,50,1455,
-1,Guardian of the Snowy Mountain Wumpo,Missing...,True,False,Ice,,"{'drop_rate': 100, 'min_drop': 6, 'max_drop': 8, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 2, 'max_drop': 3, 'item_name': 'IceOrgan'}","Can be ridden. While in team, Wumpo helps carry supplies,
increasing the player's max carrying capacity.","Can be ridden. While in team, Wumpo helps carry supplies,
increasing the player's max carrying capacity.","Handcraft(Lv.2), Deforest(Lv.3), Cool(Lv.2), Transport(Lv.4)",140,100,80,100,100,100,100,365,650,8,7,5900,50,460,Ice Missile (Lv.1 | Pwr.30 | CD.3s) | Wind Cutter (Lv.7 | Pwr.30 | CD.2s) | Icicle Cutter (Lv.15 | Pwr.55 | CD.10s) | Iceberg (Lv.22 | Pwr.70 | CD.15s) | Cryst Breath (Lv.30 | Pwr.90 | CD.22s) | Blizzard Spike (Lv.40 | Pwr.130 | CD.45s) | Solar Blast (Lv.50 | Pwr.150 | CD.55s)
-1,Guardian of the Grassy Fields Wumpo Botan,Missing...,True,False,Grass,,"{'drop_rate': 100, 'min_drop': 6, 'max_drop': 8, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'LettuceSeeds'}","Can be ridden. While in team, Wumpo Botan helps carry supplies,
increasing the player's max carrying capacity.","Can be ridden. While in team, Wumpo Botan helps carry supplies,
increasing the player's max carrying capacity.","Seeding(Lv.1), Handcraft(Lv.2), Deforest(Lv.3), Transport(Lv.4)",140,100,80,110,100,100,100,365,650,8,8,5700,50,480,Wind Cutter (Lv.1 | Pwr.30 | CD.2s) | Aqua Gun (Lv.7 | Pwr.40 | CD.4s) | Seed Mine (Lv.15 | Pwr.65 | CD.13s) | Grass Tornado (Lv.22 | Pwr.80 | CD.18s) | Spine Vine (Lv.30 | Pwr.95 | CD.25s) | Aqua Burst (Lv.40 | Pwr.100 | CD.30s) | Solar Blast (Lv.50 | Pwr.150 | CD.55s)
-1,en_text,This Pal is under investigation.,False,False,Ground,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'Leather'}",,Under investigation.,This Pal is under investigation.,"Handcraft(Lv.2), Collection(Lv.2), Mining(Lv.1), Oil Extraction(Lv.1), Transport(Lv.1)",100,100,100,100,100,100,-1,-1,-1,3,0,2350,50,0,
-1,Boltmane,"The more it moves, the more it heats up and the hair tips increasingly glow brighter. At its peak, it becomes so dazzling that you risk blindness if you stare at it directly.",False,False,Electric,,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 3, 'item_name': 'FireOrgan'}",,Ride,This Pal is under investigation.,Emit Flame(Lv.2),100,100,110,70,100,100,85,800,1000,5,0,4200,50,0,
-1,en_text,This Pal is under investigation.,False,False,Ground,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'Bone'}",,Under investigation.,This Pal is under investigation.,Collection(Lv.2),100,100,100,100,100,100,-1,-1,-1,4,0,4610,50,0,
-1,en_text,This Pal is under investigation.,False,False,Ground,,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 3, 'item_name': 'Leather'}",,Under investigation.,This Pal is under investigation.,"Collection(Lv.2), Oil Extraction(Lv.3)",100,100,100,100,100,100,-1,-1,-1,7,0,7960,50,0,
-1,en_text,Missing...,False,False,Neutral,,,,Tentative text,Missing...,,100,100,100,100,100,100,-1,-1,-1,5,0,3660,50,0,
-1,Purveyor of Wisdom Hoocrates,Missing...,True,False,Dark,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 3, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 5, 'max_drop': 10, 'item_name': 'Fiber'}","While in team, increases attack power of Dark Pals.","While in team, increases attack power of Dark Pals.",Collection(Lv.1),70,70,70,80,100,100,70,380,550,3,1,1050,50,1390,Air Cannon (Lv.1 | Pwr.25 | CD.2s) | Dark Ball (Lv.7 | Pwr.40 | CD.4s) | Shadow Burst (Lv.15 | Pwr.55 | CD.10s) | Sand Tornado (Lv.22 | Pwr.80 | CD.18s) | Spirit Flame (Lv.30 | Pwr.75 | CD.16s) | Nightmare Ball (Lv.40 | Pwr.100 | CD.30s) | Dark Laser (Lv.50 | Pwr.150 | CD.55s)
-1,en_text,This Pal is under investigation.,False,False,Dark,,"{'drop_rate': 100, 'min_drop': 4, 'max_drop': 5, 'item_name': 'Venom'}",,Under investigation.,This Pal is under investigation.,"Collection(Lv.1), Deforest(Lv.3), Oil Extraction(Lv.2), Product Medicine(Lv.1)",100,100,100,100,100,100,-1,-1,-1,4,0,8080,50,0,
-1,en_text,This Pal is under investigation.,False,False,Water,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'PalFluid'}",,Under investigation.,This Pal is under investigation.,"Mining(Lv.1), Transport(Lv.2)",100,100,100,100,100,100,-1,-1,-1,4,0,2300,50,0,
-1,en_text,This Pal is under investigation.,False,False,Ground,,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 3, 'item_name': 'CopperOre'}",,Under investigation.,This Pal is under investigation.,"Handcraft(Lv.1), Collection(Lv.1), Mining(Lv.3), Transport(Lv.4)",100,100,100,100,100,100,-1,-1,-1,7,0,10380,50,0,
-1,en_text,This Pal is under investigation.,False,False,Dragon,,,,Tentative text,This Pal is under investigation.,,100,100,100,100,100,100,-1,-1,-1,9,0,9970,50,0,
-1,en_text,This Pal is under investigation.,False,False,Fire,,,,Tentative text,Missing...,,90,120,90,90,80,100,-1,-1,-1,5,0,4040,50,0,
-1,en_text,This Pal is under investigation.,False,False,Neutral,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'Leather'}",,Ride,This Pal is under investigation.,,90,80,80,90,110,100,-1,-1,-1,5,0,1510,50,0,
-1,en_text,This Pal is under investigation.,False,False,Grass,,,,Tentative text,Missing...,Product Medicine(Lv.1),130,80,120,90,80,100,-1,-1,-1,7,0,6510,50,0,
-1,Dragostrophe,"A silent beast born of the abyss. Thou shall not stand before the beast.
Thou shall not heed the beast.",False,False,Dark,Dragon,"{'drop_rate': 100, 'min_drop': 3, 'max_drop': 5, 'item_name': 'Bone'}",,The Black Winged Shooter,This Pal is under investigation.,Transport(Lv.3),130,100,130,110,100,100,110,560,800,8,10,8440,50,0,
-1,en_text,"Some say a beam from a en_text that has perfected its technique can tear holes into other dimensions.
It's even believed that certain species of Pals were born from such phenomena.",False,False,Dark,,,,Teleki Explosion,This Pal is under investigation.,"Handcraft(Lv.3), Product Medicine(Lv.3), Transport(Lv.2)",100,100,100,100,100,100,150,550,700,8,5,3960,50,0,
-1,en_text,This Pal is under investigation.,False,False,Neutral,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 1, 'item_name': 'Bone'}",,Under investigation.,This Pal is under investigation.,"Handcraft(Lv.3), Collection(Lv.2), Deforest(Lv.2), Product Medicine(Lv.1), Transport(Lv.2)",100,100,100,100,100,100,-1,-1,-1,4,0,4440,50,0,
-1,Big Floof Lamball,Missing...,True,False,Neutral,,"{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 3, 'item_name': 'Wool'}","When activated, equips to the player and becomes a shield. Sometimes drops Wool when assigned to
Ranch.","When activated, equips to the player and becomes a shield. Sometimes drops Wool when assigned to
Ranch.","Handcraft(Lv.1), Transport(Lv.1), Monster Farm(Lv.1)",70,70,70,70,100,100,40,400,550,2,1,1000,50,1470,Roly Poly (Lv.1 | Pwr.35 | CD.1s) | Air Cannon (Lv.7 | Pwr.25 | CD.2s) | Power Shot (Lv.15 | Pwr.35 | CD.4s) | Implode (Lv.22 | Pwr.180 | CD.55s) | Electric Ball (Lv.30 | Pwr.50 | CD.9s) | Power Bomb (Lv.40 | Pwr.70 | CD.15s) | Pal Blast (Lv.50 | Pwr.150 | CD.55s)
-1,en_Text en_text,Missing...,True,False,Ground,,"{'drop_rate': 100, 'min_drop': 4, 'max_drop': 6, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 2, 'max_drop': 3, 'item_name': 'CopperOre'}",This Pal is under investigation.,This Pal is under investigation.,"Handcraft(Lv.1), Collection(Lv.1), Mining(Lv.3), Transport(Lv.4)",100,100,100,100,100,100,-1,-1,-1,7,0,10380,50,0,
-1,Bringer of Luck Hangyu,Missing...,True,False,Ground,,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 3, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 5, 'max_drop': 10, 'item_name': 'Fiber'}","While in team, can be summoned and used instead of a glider. Carries the player up high while gliding.","While in team, can be summoned and used instead of a glider. Carries the player up high while gliding.","Handcraft(Lv.1), Collection(Lv.1), Transport(Lv.2)",80,70,70,70,100,100,100,400,550,2,1,1020,50,1420,Sand Blast (Lv.1 | Pwr.40 | CD.4s) | Air Cannon (Lv.7 | Pwr.25 | CD.2s) | Wind Cutter (Lv.15 | Pwr.30 | CD.2s) | Power Shot (Lv.22 | Pwr.35 | CD.4s) | Power Bomb (Lv.30 | Pwr.70 | CD.15s) | Sand Tornado (Lv.40 | Pwr.80 | CD.18s) | Rock Lance (Lv.50 | Pwr.150 | CD.55s)
-1,Swift Deity Univolt,Missing...,True,False,Electric,,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 4, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 2, 'max_drop': 2, 'item_name': 'Leather'}","Can be ridden. Applies Electric damage
to the player's attacks while mounted.","Can be ridden. Applies Electric damage
to the player's attacks while mounted.","Generate Electricity(Lv.2), Deforest(Lv.1)",80,110,105,105,100,100,130,720,1200,5,5,4280,50,680,Spark Blast (Lv.1 | Pwr.30 | CD.2s) | Shockwave (Lv.7 | Pwr.40 | CD.4s) | Lock-on Laser (Lv.15 | Pwr.70 | CD.15s) | Lightning Streak (Lv.22 | Pwr.75 | CD.16s) | Tri-Lightning (Lv.30 | Pwr.90 | CD.22s) | Lightning Strike (Lv.40 | Pwr.120 | CD.40s) | Lightning Bolt (Lv.50 | Pwr.150 | CD.55s)
-1,Guardian Commander Beegarde,Missing...,True,False,Grass,,"{'drop_rate': 100, 'min_drop': 2, 'max_drop': 4, 'item_name': 'PalCrystal_Ex'}","{'drop_rate': 100, 'min_drop': 1, 'max_drop': 2, 'item_name': 'Honey'}","Sometimes drops Honey when assigned to Ranch.
While in team, Elizabee's stats will be increased.","Sometimes drops Honey when assigned to Ranch.
While in team, Elizabee's stats will be increased.","Seeding(Lv.1), Handcraft(Lv.1), Collection(Lv.1), Deforest(Lv.1), Product Medicine(Lv.1), Transport(Lv.2), Monster Farm(Lv.1)",80,100,90,90,100,100,250,450,550,3,4,1880,10,1070,Air Cannon (Lv.1 | Pwr.25 | CD.2s) | Wind Cutter (Lv.7 | Pwr.30 | CD.2s) | Bee Quiet (Lv.15 | Pwr.200 | CD.55s) | Poison Blast (Lv.22 | Pwr.30 | CD.2s) | Acid Rain (Lv.30 | Pwr.80 | CD.18s) | Grass Tornado (Lv.40 | Pwr.80 | CD.18s) | Solar Blast (Lv.50 | Pwr.150 | CD.55s)
